Vertex: node:53213, PageRank: 7.573152717631948E-4
Vertex: node:60232, PageRank: 3.0472133853039393E-5
Vertex: node:62683, PageRank: 3.046620967268353E-5
Vertex: node:80361, PageRank: 3.0446728186041494E-5
Vertex: node:110650, PageRank: 3.044602240165355E-5
Vertex: node:65569, PageRank: 3.044602240165355E-5
Vertex: node:816, PageRank: 3.044602240165355E-5
Vertex: node:87493, PageRank: 3.044602240165355E-5
Vertex: node:87521, PageRank: 3.044602240165355E-5
Vertex: node:115563, PageRank: 3.0427734025809012E-5
Vertex: node:131400, PageRank: 3.0427734025809012E-5
Vertex: node:105366, PageRank: 3.0420388431063386E-5
Vertex: node:124095, PageRank: 3.04186046789481E-5
Vertex: node:75047, PageRank: 3.0406920463146885E-5
Vertex: node:113826, PageRank: 3.040626124948882E-5
Vertex: node:116129, PageRank: 3.040626124948882E-5
Vertex: node:133279, PageRank: 3.040626124948882E-5
Vertex: node:17942, PageRank: 3.040626124948882E-5
Vertex: node:56957, PageRank: 3.040626124948882E-5
Vertex: node:80997, PageRank: 3.040626124948882E-5
Vertex: node:109830, PageRank: 3.04038973449322E-5
Vertex: node:84740, PageRank: 3.040112462459454E-5
Vertex: node:6976, PageRank: 3.0400026393647224E-5
Vertex: node:4419, PageRank: 3.0393755904786402E-5
Vertex: node:52204, PageRank: 3.038912872724931E-5
Vertex: node:41124, PageRank: 3.038249654571124E-5
Vertex: node:79448, PageRank: 3.0377357470787567E-5
Vertex: node:106355, PageRank: 3.037576212596691E-5
Vertex: node:68808, PageRank: 3.037576212596691E-5
Vertex: node:3519, PageRank: 3.0367097661449907E-5
Vertex: node:46030, PageRank: 3.0367097661449907E-5
Vertex: node:58200, PageRank: 3.0367097661449907E-5
Vertex: node:85978, PageRank: 3.0367097661449907E-5
Vertex: node:71877, PageRank: 3.0364725864058254E-5
Vertex: node:100268, PageRank: 3.0362388054737532E-5
Vertex: node:128783, PageRank: 3.0362388054737532E-5
Vertex: node:77827, PageRank: 3.0362388054737532E-5
Vertex: node:33945, PageRank: 3.035339752243657E-5
Vertex: node:79656, PageRank: 3.035339752243657E-5
Vertex: node:65492, PageRank: 3.0348353687686562E-5
Vertex: node:30925, PageRank: 3.0342144154072267E-5
Vertex: node:87501, PageRank: 3.0342144154072267E-5
Vertex: node:42295, PageRank: 3.03267612723242E-5
Vertex: node:59551, PageRank: 3.03267612723242E-5
Vertex: node:116399, PageRank: 3.032068845016172E-5
Vertex: node:63300, PageRank: 3.032068845016172E-5
Vertex: node:65627, PageRank: 3.031998434225537E-5
Vertex: node:100152, PageRank: 3.031833702508345E-5
Vertex: node:21768, PageRank: 3.031748299959664E-5
Vertex: node:93376, PageRank: 3.0317122905426275E-5
Vertex: node:66469, PageRank: 3.031635457505907E-5
Vertex: node:69052, PageRank: 3.031482752484032E-5
Vertex: node:132669, PageRank: 3.030557127290603E-5
Vertex: node:127795, PageRank: 3.0302816017846253E-5
Vertex: node:40987, PageRank: 3.0298524521846415E-5
Vertex: node:67482, PageRank: 3.029473211705076E-5
Vertex: node:15943, PageRank: 3.0293614113224008E-5
Vertex: node:72747, PageRank: 3.0286352348373176E-5
Vertex: node:122993, PageRank: 3.027899243916991E-5
Vertex: node:20181, PageRank: 3.0258263500948573E-5
Vertex: node:113013, PageRank: 3.025775021668142E-5
Vertex: node:125596, PageRank: 3.02543822416975E-5
Vertex: node:27489, PageRank: 3.0253208926594968E-5
Vertex: node:18699, PageRank: 3.0249415412174482E-5
Vertex: node:105781, PageRank: 3.0249189013695782E-5
Vertex: node:113308, PageRank: 3.0249189013695782E-5
Vertex: node:125040, PageRank: 3.0249189013695782E-5
Vertex: node:64678, PageRank: 3.0249189013695782E-5
Vertex: node:65719, PageRank: 3.0249189013695782E-5
Vertex: node:103021, PageRank: 3.0242314439560435E-5
Vertex: node:27248, PageRank: 3.0241126686194342E-5
Vertex: node:87219, PageRank: 3.0236242618204952E-5
Vertex: node:5872, PageRank: 3.0234755708996197E-5
Vertex: node:6695, PageRank: 3.0232026204669786E-5
Vertex: node:52256, PageRank: 3.022798720201075E-5
Vertex: node:35302, PageRank: 3.0226306615279748E-5
Vertex: node:114537, PageRank: 3.022423844355801E-5
Vertex: node:73140, PageRank: 3.0222363817320918E-5
Vertex: node:126261, PageRank: 3.0216058947038423E-5
Vertex: node:70824, PageRank: 3.0216058947038423E-5
Vertex: node:105085, PageRank: 3.021510036711518E-5
Vertex: node:45561, PageRank: 3.021510036711518E-5
Vertex: node:83771, PageRank: 3.021510036711518E-5
Vertex: node:29807, PageRank: 3.0212556744897947E-5
Vertex: node:72789, PageRank: 3.0212271851018274E-5
Vertex: node:89737, PageRank: 3.0212157256063743E-5
Vertex: node:108762, PageRank: 3.0207530408860148E-5
Vertex: node:36372, PageRank: 3.0203140349288928E-5
Vertex: node:104485, PageRank: 3.0188314366441295E-5
Vertex: node:66555, PageRank: 3.0188314366441295E-5
Vertex: node:36643, PageRank: 3.0179922818841467E-5
Vertex: node:65568, PageRank: 3.0179922818841467E-5
Vertex: node:8107, PageRank: 3.0179922818841467E-5
Vertex: node:94385, PageRank: 3.0173738076350882E-5
Vertex: node:7593, PageRank: 3.016936576970386E-5
Vertex: node:14084, PageRank: 3.016185599198633E-5
Vertex: node:60708, PageRank: 3.0153753260900372E-5
Vertex: node:82751, PageRank: 3.0153302555480013E-5
Vertex: node:71009, PageRank: 3.0151089790561362E-5
Vertex: node:52229, PageRank: 3.0138145117447324E-5
Vertex: node:53829, PageRank: 3.0135585907203155E-5
Vertex: node:15212, PageRank: 3.0131990219484392E-5
Vertex: node:38290, PageRank: 3.0131990219484392E-5
Vertex: node:58169, PageRank: 3.0130465376155558E-5
Vertex: node:102362, PageRank: 3.0130208217106952E-5
Vertex: node:122853, PageRank: 3.0130208217106952E-5
Vertex: node:122880, PageRank: 3.0130208217106952E-5
Vertex: node:127568, PageRank: 3.0130208217106952E-5
Vertex: node:128876, PageRank: 3.0130208217106952E-5
Vertex: node:62405, PageRank: 3.0130208217106952E-5
Vertex: node:75066, PageRank: 3.0130208217106952E-5
Vertex: node:76465, PageRank: 3.0130208217106952E-5
Vertex: node:98217, PageRank: 3.0130208217106952E-5
Vertex: node:126295, PageRank: 3.0126621292125232E-5
Vertex: node:12073, PageRank: 3.012530989652273E-5
Vertex: node:101563, PageRank: 3.0108283873167015E-5
Vertex: node:2859, PageRank: 3.0108283873167015E-5
Vertex: node:41667, PageRank: 3.0108283873167015E-5
Vertex: node:79385, PageRank: 3.0108203228375016E-5
Vertex: node:130928, PageRank: 3.0106433915470022E-5
Vertex: node:50003, PageRank: 3.0105335257247078E-5
Vertex: node:53644, PageRank: 3.0104777423112514E-5
Vertex: node:64282, PageRank: 3.0104777423112514E-5
Vertex: node:90071, PageRank: 3.0103267835319847E-5
Vertex: node:105440, PageRank: 3.0103029972174414E-5
Vertex: node:81505, PageRank: 3.0103029972174414E-5
Vertex: node:61862, PageRank: 3.009909454157731E-5
Vertex: node:84008, PageRank: 3.009909454157731E-5
Vertex: node:87597, PageRank: 3.009909454157731E-5
Vertex: node:20696, PageRank: 3.00983892891828E-5
Vertex: node:127302, PageRank: 3.009778124515418E-5
Vertex: node:119146, PageRank: 3.0095741942891364E-5
Vertex: node:64667, PageRank: 3.0095741942891364E-5
Vertex: node:117387, PageRank: 3.009310461634041E-5
Vertex: node:39903, PageRank: 3.009310461634041E-5
Vertex: node:47176, PageRank: 3.009310461634041E-5
Vertex: node:64153, PageRank: 3.0090138848443293E-5
Vertex: node:10379, PageRank: 3.008651545171802E-5
Vertex: node:54906, PageRank: 3.007356155162544E-5
Vertex: node:5515, PageRank: 3.007356155162544E-5
Vertex: node:65262, PageRank: 3.007356155162544E-5
Vertex: node:72774, PageRank: 3.007356155162544E-5
Vertex: node:109103, PageRank: 3.0073375368144812E-5
Vertex: node:21769, PageRank: 3.0072898606185372E-5
Vertex: node:54576, PageRank: 3.0072120963825754E-5
Vertex: node:37546, PageRank: 3.0066629359719497E-5
Vertex: node:45320, PageRank: 3.005994167936503E-5
Vertex: node:15769, PageRank: 3.0058772567569098E-5
Vertex: node:99482, PageRank: 3.0058772567569098E-5
Vertex: node:89248, PageRank: 3.005564524520269E-5
Vertex: node:107784, PageRank: 3.004903022883433E-5
Vertex: node:63926, PageRank: 3.0044421278182673E-5
Vertex: node:31414, PageRank: 3.0034401198837177E-5
Vertex: node:103014, PageRank: 3.003297642215177E-5
Vertex: node:26351, PageRank: 3.003297642215177E-5
Vertex: node:101103, PageRank: 3.003196362541765E-5
Vertex: node:46664, PageRank: 3.003196362541765E-5
Vertex: node:102412, PageRank: 3.0031244160944925E-5
Vertex: node:20760, PageRank: 3.0031101299882393E-5
Vertex: node:124448, PageRank: 3.002146391723559E-5
Vertex: node:119792, PageRank: 3.0018748192069148E-5
Vertex: node:97971, PageRank: 3.0013866055544674E-5
Vertex: node:112299, PageRank: 3.0007628982213995E-5
Vertex: node:85840, PageRank: 3.0007628982213995E-5
Vertex: node:96831, PageRank: 3.0007628982213995E-5
Vertex: node:32482, PageRank: 3.000543407846511E-5
Vertex: node:27775, PageRank: 3.0001428413318743E-5
Vertex: node:60810, PageRank: 3.0001428413318743E-5
Vertex: node:83260, PageRank: 2.9996561918692812E-5
Vertex: node:69076, PageRank: 2.9993276799295218E-5
Vertex: node:105927, PageRank: 2.9987425912360538E-5
Vertex: node:51071, PageRank: 2.9987425912360538E-5
Vertex: node:8100, PageRank: 2.9987425912360538E-5
Vertex: node:18463, PageRank: 2.9978432903274957E-5
Vertex: node:6177, PageRank: 2.9970868645459686E-5
Vertex: node:61497, PageRank: 2.997007499596466E-5
Vertex: node:103502, PageRank: 2.9967185029372743E-5
Vertex: node:122922, PageRank: 2.995742175200467E-5
Vertex: node:5524, PageRank: 2.995742175200467E-5
Vertex: node:69420, PageRank: 2.9955018290675E-5
Vertex: node:88046, PageRank: 2.995128512957798E-5
Vertex: node:100730, PageRank: 2.9947207177138844E-5
Vertex: node:27498, PageRank: 2.9929400728839534E-5
Vertex: node:7958, PageRank: 2.9929400728839534E-5
Vertex: node:108409, PageRank: 2.9928986652635375E-5
Vertex: node:35303, PageRank: 2.9928052112624487E-5
Vertex: node:32512, PageRank: 2.9922437561885734E-5
Vertex: node:63109, PageRank: 2.9917871993458802E-5
Vertex: node:120525, PageRank: 2.9910969466703188E-5
Vertex: node:44111, PageRank: 2.991072654598596E-5
Vertex: node:48575, PageRank: 2.9909479310847883E-5
Vertex: node:99029, PageRank: 2.990706784218394E-5
Vertex: node:44520, PageRank: 2.990428364382049E-5
Vertex: node:69459, PageRank: 2.9903565754962126E-5
Vertex: node:4511, PageRank: 2.988319240885456E-5
Vertex: node:89171, PageRank: 2.987935679018012E-5
Vertex: node:128934, PageRank: 2.987047539841015E-5
Vertex: node:106918, PageRank: 2.9864851870298217E-5
Vertex: node:50312, PageRank: 2.9860858592170392E-5
Vertex: node:40735, PageRank: 2.985713331144646E-5
Vertex: node:118480, PageRank: 2.985518173188148E-5
Vertex: node:72556, PageRank: 2.985518173188148E-5
Vertex: node:98772, PageRank: 2.985518173188148E-5
Vertex: node:93842, PageRank: 2.984690764070236E-5
Vertex: node:20692, PageRank: 2.9844211997172984E-5
Vertex: node:28529, PageRank: 2.9841565776107822E-5
Vertex: node:101293, PageRank: 2.9836231879418793E-5
Vertex: node:110619, PageRank: 2.9831833498366056E-5
Vertex: node:81369, PageRank: 2.9831833498366056E-5
Vertex: node:27800, PageRank: 2.9820140305975506E-5
Vertex: node:61805, PageRank: 2.981644437421707E-5
Vertex: node:47772, PageRank: 2.980643019836761E-5
Vertex: node:41865, PageRank: 2.979907423019695E-5
Vertex: node:63885, PageRank: 2.9795265595210255E-5
Vertex: node:101622, PageRank: 2.9766879322079146E-5
Vertex: node:131211, PageRank: 2.976644110914003E-5
Vertex: node:38319, PageRank: 2.976644110914003E-5
Vertex: node:64129, PageRank: 2.976644110914003E-5
Vertex: node:82144, PageRank: 2.9757339948579682E-5
Vertex: node:111794, PageRank: 2.97501522788857E-5
Vertex: node:101035, PageRank: 2.9732606705845806E-5
Vertex: node:84207, PageRank: 2.973233584439945E-5
Vertex: node:27175, PageRank: 2.97310869200275E-5
Vertex: node:90908, PageRank: 2.972177144260856E-5
Vertex: node:84524, PageRank: 2.9718730479648235E-5
Vertex: node:65251, PageRank: 2.9713764290810258E-5
Vertex: node:124190, PageRank: 2.971292236517724E-5
Vertex: node:38533, PageRank: 2.9705292595391358E-5
Vertex: node:73207, PageRank: 2.9697078107689543E-5
Vertex: node:100990, PageRank: 2.969085821978782E-5
Vertex: node:87181, PageRank: 2.968941899464688E-5
Vertex: node:119099, PageRank: 2.9686478278477912E-5
Vertex: node:12012, PageRank: 2.968366267365567E-5
Vertex: node:126770, PageRank: 2.968366267365567E-5
Vertex: node:131988, PageRank: 2.968366267365567E-5
Vertex: node:6648, PageRank: 2.968366267365567E-5
Vertex: node:21421, PageRank: 2.9681293597728366E-5
Vertex: node:1188, PageRank: 2.968095986295942E-5
Vertex: node:29737, PageRank: 2.968095986295942E-5
Vertex: node:42586, PageRank: 2.968095986295942E-5
Vertex: node:46152, PageRank: 2.968095986295942E-5
Vertex: node:56225, PageRank: 2.968095986295942E-5
Vertex: node:81170, PageRank: 2.968095986295942E-5
Vertex: node:9268, PageRank: 2.968095986295942E-5
Vertex: node:112613, PageRank: 2.967566375365459E-5
Vertex: node:60809, PageRank: 2.967566375365459E-5
Vertex: node:107049, PageRank: 2.9674044527053662E-5
Vertex: node:55095, PageRank: 2.9674044527053662E-5
Vertex: node:67650, PageRank: 2.9674044527053662E-5
Vertex: node:41668, PageRank: 2.9666650669571096E-5
Vertex: node:62102, PageRank: 2.9660042460992232E-5
Vertex: node:108428, PageRank: 2.9659835609355935E-5
Vertex: node:1807, PageRank: 2.9650335991483017E-5
Vertex: node:83812, PageRank: 2.9650335991483017E-5
Vertex: node:85565, PageRank: 2.9648967522140277E-5
Vertex: node:119097, PageRank: 2.964714101681784E-5
Vertex: node:55064, PageRank: 2.9643767718562388E-5
Vertex: node:76412, PageRank: 2.9643767718562388E-5
Vertex: node:101271, PageRank: 2.9641001007565826E-5
Vertex: node:6619, PageRank: 2.9641001007565826E-5
Vertex: node:90269, PageRank: 2.9641001007565826E-5
Vertex: node:15413, PageRank: 2.9629409673520995E-5
Vertex: node:19877, PageRank: 2.9620562954950774E-5
Vertex: node:41883, PageRank: 2.9620562954950774E-5
Vertex: node:54029, PageRank: 2.9620562954950774E-5
Vertex: node:91403, PageRank: 2.9620562954950774E-5
Vertex: node:11719, PageRank: 2.9615289006188854E-5
Vertex: node:47295, PageRank: 2.9614167831961373E-5
Vertex: node:93229, PageRank: 2.9614167831961373E-5
Vertex: node:80405, PageRank: 2.9613276140691235E-5
Vertex: node:25400, PageRank: 2.9600727086960912E-5
Vertex: node:27255, PageRank: 2.9589603438451698E-5
Vertex: node:117774, PageRank: 2.9585040057194143E-5
Vertex: node:60312, PageRank: 2.9585040057194143E-5
Vertex: node:73006, PageRank: 2.958143860745526E-5
Vertex: node:9904, PageRank: 2.957529364704595E-5
Vertex: node:41192, PageRank: 2.9569545089275326E-5
Vertex: node:69412, PageRank: 2.9569545089275326E-5
Vertex: node:25168, PageRank: 2.956026799646097E-5
Vertex: node:80439, PageRank: 2.955977216997841E-5
Vertex: node:98735, PageRank: 2.9558453446499652E-5
Vertex: node:42430, PageRank: 2.9557527940480688E-5
Vertex: node:5237, PageRank: 2.9557527940480688E-5
Vertex: node:5904, PageRank: 2.955684221741381E-5
Vertex: node:48669, PageRank: 2.9555829561449797E-5
Vertex: node:14870, PageRank: 2.955137631248021E-5
Vertex: node:16075, PageRank: 2.955012753155283E-5
Vertex: node:103500, PageRank: 2.954611062589603E-5
Vertex: node:116883, PageRank: 2.953497652052295E-5
Vertex: node:76793, PageRank: 2.9534769593618283E-5
Vertex: node:12540, PageRank: 2.9532928954101916E-5
Vertex: node:70338, PageRank: 2.9532928954101916E-5
Vertex: node:79393, PageRank: 2.9532928954101916E-5
Vertex: node:59628, PageRank: 2.953046786610275E-5
Vertex: node:72420, PageRank: 2.9526957975028495E-5
Vertex: node:114632, PageRank: 2.9525086474852648E-5
Vertex: node:20666, PageRank: 2.9525086474852648E-5
Vertex: node:88320, PageRank: 2.9524092018828054E-5
Vertex: node:113868, PageRank: 2.951346404940692E-5
Vertex: node:53914, PageRank: 2.951346404940692E-5
Vertex: node:70800, PageRank: 2.951346404940692E-5
Vertex: node:114472, PageRank: 2.9505354727654215E-5
Vertex: node:128879, PageRank: 2.9505354727654215E-5
Vertex: node:60678, PageRank: 2.9494323510349117E-5
Vertex: node:104880, PageRank: 2.9489238004797682E-5
Vertex: node:47506, PageRank: 2.9480820590017407E-5
Vertex: node:83833, PageRank: 2.94808205900174E-5
Vertex: node:93329, PageRank: 2.947942280823754E-5
Vertex: node:107702, PageRank: 2.9465478015454676E-5
Vertex: node:95147, PageRank: 2.9465478015454676E-5
Vertex: node:26172, PageRank: 2.9460799184011773E-5
Vertex: node:131237, PageRank: 2.9456489112012933E-5
Vertex: node:30028, PageRank: 2.9454371958437364E-5
Vertex: node:68050, PageRank: 2.9454371958437364E-5
Vertex: node:501, PageRank: 2.9452143548262776E-5
Vertex: node:9543, PageRank: 2.9451145471791758E-5
Vertex: node:25934, PageRank: 2.9440123659694426E-5
Vertex: node:61703, PageRank: 2.942572983544592E-5
Vertex: node:52982, PageRank: 2.94168317507595E-5
Vertex: node:83681, PageRank: 2.9413233689947308E-5
Vertex: node:49567, PageRank: 2.941232173725876E-5
Vertex: node:81715, PageRank: 2.941232173725876E-5
Vertex: node:116193, PageRank: 2.9409864386321156E-5
Vertex: node:122806, PageRank: 2.9405822135690134E-5
Vertex: node:86505, PageRank: 2.940518139864052E-5
Vertex: node:12267, PageRank: 2.9403520659826542E-5
Vertex: node:16525, PageRank: 2.9403520659826542E-5
Vertex: node:32158, PageRank: 2.9403520659826542E-5
Vertex: node:5145, PageRank: 2.9403520659826542E-5
Vertex: node:8461, PageRank: 2.9403520659826542E-5
Vertex: node:60499, PageRank: 2.9398973668118203E-5
Vertex: node:2966, PageRank: 2.9394762552101633E-5
Vertex: node:39221, PageRank: 2.9394762552101633E-5
Vertex: node:64668, PageRank: 2.9394762552101633E-5
Vertex: node:64975, PageRank: 2.9394762552101633E-5
Vertex: node:35917, PageRank: 2.939454186509519E-5
Vertex: node:70336, PageRank: 2.939364585641116E-5
Vertex: node:86923, PageRank: 2.9390775327896627E-5
Vertex: node:125116, PageRank: 2.9387225087694335E-5
Vertex: node:14221, PageRank: 2.9381559658638615E-5
Vertex: node:58887, PageRank: 2.9378474724806437E-5
Vertex: node:42748, PageRank: 2.9377627503230136E-5
Vertex: node:12448, PageRank: 2.9377095433150267E-5
Vertex: node:31564, PageRank: 2.9377095433150267E-5
Vertex: node:7476, PageRank: 2.935615214017928E-5
Vertex: node:62406, PageRank: 2.9350239230571397E-5
Vertex: node:76959, PageRank: 2.9350239230571397E-5
Vertex: node:27653, PageRank: 2.934999110150154E-5
Vertex: node:10915, PageRank: 2.9340268684439342E-5
Vertex: node:32753, PageRank: 2.9340268684439335E-5
Vertex: node:43997, PageRank: 2.9340268684439335E-5
Vertex: node:66607, PageRank: 2.9339726498360194E-5
Vertex: node:6074, PageRank: 2.9336619714195154E-5
Vertex: node:100815, PageRank: 2.9332936350069505E-5
Vertex: node:32656, PageRank: 2.9332358400197395E-5
Vertex: node:82243, PageRank: 2.932824457091347E-5
Vertex: node:8129, PageRank: 2.932482346157574E-5
Vertex: node:54582, PageRank: 2.9324761124723522E-5
Vertex: node:51506, PageRank: 2.9316534461124177E-5
Vertex: node:107645, PageRank: 2.931153626195231E-5
Vertex: node:58111, PageRank: 2.9308995304169348E-5
Vertex: node:58458, PageRank: 2.930400672682333E-5
Vertex: node:2630, PageRank: 2.929981467755318E-5
